sep=,
Table Name,Column Name,Data Type Column,Sample Row 1 Value,Sample Row 2 Value,Sample Row 3 Value
Other_InfoRelations,FromTable,String,SelectedLevels,d_CostCenter,d_Country
Other_InfoRelations,FromColumn,String,Level,CC DOMAIN,Country ID
Other_InfoRelations,FromCardinality,String,Many,Many,Many
Other_InfoRelations,ToTable,String,s_LevelSelection,r_RLS_Cost Center,r_RLS_Country
Other_InfoRelations,ToColumn,String,Level,CC DOMAIN,Country ID
Other_InfoRelations,ToCardinality,String,One,Many,Many
Other_InfoRelations,State,String,,,
Other_InfoRelations,SecurityFilteringBehavior,String,Single,Single,Single
Other_InfoTables,ID,Integer,10,13,16
Other_InfoTables,Name,String,d_Company,s_ReportLines,d_Date
Other_InfoTables,Model,String,d0097517-9c47-487c-854e-0e9fee5b2f50,d0097517-9c47-487c-854e-0e9fee5b2f50,d0097517-9c47-487c-854e-0e9fee5b2f50
Other_InfoTables,DataCategory,String,Regular,Regular,Time
Other_InfoTables,Description,String,,,
Other_InfoTables,IsHidden,Boolean,False,False,False
Other_InfoTables,StorageMode,String,Import,Import,Import
Other_InfoTables,TableStorage,String,,,
Other_InfoTables,Expression,String,,,
Other_InfoTables,ShowAsVariationOnly,Boolean,False,False,False
Other_InfoTables,IsPrivate,Boolean,False,False,False
Other_InfoTables,CalculationGroupPrecedence,Integer,,,
Other_InfoTables,LineageTag,String,1e2b62d6-2e74-4785-aff6-76475222a682,843a2a69-2286-444e-94a2-5ba061131e8b,deefbbce-0ab1-4e9f-8248-e6f6d74d44dc
s_PL_Components_Filter,Component,String,Reported,Constant Currency,Comparable
s_PL_Components_Filter,Order,Integer,0,1,2
sfp_Reported Amount,sfp_Reported Amount,String,ACTUAL 2025 Reported,ACTUAL 2024 Reported,ACTUAL 2023 Reported
sfp_Reported Amount,P&L Component,String,Reported,Reported,Reported
sfp_Reported Amount,Scenario,String,ACTUAL,ACTUAL,ACTUAL
sfp_Reported Amount,Year,Integer,2025,2024,2023
sfp_Constant Currency,sfp_Constant Currency,String,ACTUAL 2025 Constant Currency,ACTUAL 2024 Constant Currency,ACTUAL 2023 Constant Currency
sfp_Constant Currency,P&L Component,String,Constant Currency,Constant Currency,Constant Currency
sfp_Constant Currency,Scenario,String,ACTUAL,ACTUAL,ACTUAL
sfp_Constant Currency,Year,Integer,2025,2024,2023
sfp_Comparable Amount,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_Comparable Amount,P&L Component,String,Comparable,Comparable,Comparable
sfp_Comparable Amount,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_Comparable Amount,Year,Integer,2025,2024,2023
sfp_Variance+FX,sfp_Variance+FX,String, ,Δ Reported,Δ%
sfp_Variance+FX,Currency Type,String,Reported,Reported,Reported
sfp_Variance+FX,Value5,String,Blank Space,Variance,Variance
sfp_Variance+FX,Component,String,Variance,Variance,Variance
s_Report Currency_Version,Type,String,Constant Currency,Reported,Comparable
s_Report Currency_Version,Order,Integer,1,2,3
s_Report Currency_Version,Abbreviation,String,CC,Reported,Comparable
d_DimensionMapping,Dimension Table,String,Dimension 1,Dimension 1,Dimension 1
d_DimensionMapping,Dimension Name,String,Project,Project,Project
d_DimensionMapping,Column ID,String,Column 1,Column 2,Column 3
d_DimensionMapping,Report Name,String,Project Code,Project Name,Project Manager
d_DimensionMapping,TableName,String,Dimension 1,Dimension 1,Dimension 1
d_DimensionMapping,TableColumnReference,String,'Dimension 1'[Column 1],'Dimension 1'[Column 2],'Dimension 1'[Column 3]
d_DimensionMapping,UniqueFieldID,String,Dimension 1 Column 1,Dimension 1 Column 2,Dimension 1 Column 3
d_DimensionMapping,SlicerKey,Integer,1,2,3
d_DimensionMapping,Group | Dimension,String,Project | Project Code,Project | Project Name,Project | Project Manager
d_Dimension 1,Column 1,String,PRJ001,PRJ002,PRJ003
d_Dimension 1,Column 2,String,Website Redesign,Mobile App Dev,Data Migration
d_Dimension 1,Column 3,String,Alice Smith,Bob Johnson,Carol White
d_Dimension 1,Column 4,String,2025-01-15,2025-03-01,2025-02-10
d_Dimension 1,Column 5,String,2025-06-30,2025-09-15,2025-05-20
d_Dimension 1,Column 6,String,"$50,000","$75,000","$30,000"
d_Dimension 1,Column 7,String,In Progress,Planning,Completed
d_Dimension 1,Column 8,String,Acme Corp,Beta Industries,Gamma Solutions
d_Dimension 1,SlicerKey,String,1,1,1
d_Dimension 2,Column 1,String,DEP001,DEP002,DEP003
d_Dimension 2,Column 2,String,Marketing,Engineering,Sales
d_Dimension 2,Column 3,String,CC101,CC102,CC103
d_Dimension 2,Column 4,String,12,25,15
d_Dimension 2,Column 5,String,Alice Smith,Bob Johnson,Carol White
d_Dimension 2,Column 6,String,North America,Europe,Asia
d_Dimension 2,Column 7,String,"$200,000","$500,000","$150,000"
d_Dimension 2,Column 8,String,"$1,000,000","$2,500,000","$3,000,000"
d_Dimension 2,SlicerKey,String,2,2,2
d_Dimension 3,Column 1,String,LOC001,LOC002,LOC003
d_Dimension 3,Column 2,String,Downtown HQ,Tech Hub,Asia Branch
d_Dimension 3,Column 3,String,New York,London,Singapore
d_Dimension 3,Column 4,String,USA,UK,Singapore
d_Dimension 3,Column 5,String,"$25,000","$18,000","$15,000"
d_Dimension 3,Column 6,String,"10,000","8,000","6,500"
d_Dimension 3,Column 7,String,85%,90%,75%
d_Dimension 3,Column 8,String,Office,Office,Office
d_Dimension 3,SlicerKey,String,3,3,3
d_Dimension 4,Column 1,String,EMP001,EMP002,EMP003
d_Dimension 4,Column 2,String,John Doe,Jane Smith,Michael Chen
d_Dimension 4,Column 3,String,Marketing Manager,Software Engineer,Sales Representative
d_Dimension 4,Column 4,String,2023-06-15,2024-01-10,2022-09-01
d_Dimension 4,Column 5,String,"$85,000","$95,000","$70,000"
d_Dimension 4,Column 6,String,DEP001,DEP002,DEP003
d_Dimension 4,Column 7,String,Full-Time,Full-Time,Part-Time
d_Dimension 4,Column 8,String,Exceeds,Meets,Needs Improvement
d_Dimension 4,SlicerKey,String,4,4,4
d_Dimension 5,Column 1,String,CUST001,CUST002,CUST003
d_Dimension 5,Column 2,String,Acme Corp,Beta Industries,Gamma Solutions
d_Dimension 5,Column 3,String,Manufacturing,Technology,Healthcare
d_Dimension 5,Column 4,String,North America,Europe,Asia
d_Dimension 5,Column 5,String,"$100,000","$75,000","$50,000"
d_Dimension 5,Column 6,String,Alice Smith,Bob Johnson,Carol White
d_Dimension 5,Column 7,String,"$5,000,000","$3,200,000","$1,800,000"
d_Dimension 5,Column 8,String,Active,Active,Inactive
d_Dimension 5,SlicerKey,String,5,5,5
d_Dimension 6,Column 1,String,PROD001,PROD002,PROD003
d_Dimension 6,Column 2,String,Wireless Mouse,Office Chair,LED Desk Lamp
d_Dimension 6,Column 3,String,Electronics,Furniture,Lighting
d_Dimension 6,Column 4,String,$25.00,$120.00,$35.00
d_Dimension 6,Column 5,String,$15.00,$80.00,$20.00
d_Dimension 6,Column 6,String,TechTrend Inc.,Comfort Co.,BrightLite Ltd.
d_Dimension 6,Column 7,String,150,40,75
d_Dimension 6,Column 8,String,Active,Active,Discontinued
d_Dimension 6,SlicerKey,String,6,6,6
sfp_Filter_Dimensions (Customer Based),Parameter,String,Project Code,Project Name,Project Manager
sfp_Filter_Dimensions (Customer Based),SlicerKey,Integer,1,2,3
sfp_Filter_Dimensions (Customer Based),DisplayTable,String,Project,Project,Project
sfp_Filter_Dimensions (Customer Based),Group | Dimension,String,Project | Project Code,Project | Project Name,Project | Project Manager
s_Currency_Doc vs Company,Type,String,Document Currency,Company Code Currency,
s_Currency_Doc vs Company,Order,Integer,1,2,
s_Currency_Doc vs Company,Abbreviation,String,Doc. Curr.,Comp. Curr,
s_Growth_Scenario,Growth Scenario,String,YTG,FY,%YTD
s_Growth_Scenario,Explanation,String,"Taking the remaining year-to-go amounts for Budget or Prior Year and adding this to Actuals YTD, we show where we would land FY.","Taking the Full Year amount for Budget or Prior Year, we show how much Actuals are needed year-to-go, to match our FY Budget or Prior Year Target","Taking our % performance YTD versus Budget or Prior Year, we show our remaining performance for YTG and FY, assuming this is how we track for the rest of the year."
s_Growth_Scenario,Sort,Integer,1,2,3
sfp_Comparable Amount 2,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_Comparable Amount 2,P&L Component,String,Comparable,Comparable,Comparable
sfp_Comparable Amount 2,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_Comparable Amount 2,Year,Integer,2025,2024,2023
sfp_Constant Currency 2,sfp_Constant Currency,String,ACTUAL 2025 Constant Currency,ACTUAL 2024 Constant Currency,ACTUAL 2023 Constant Currency
sfp_Constant Currency 2,P&L Component,String,Constant Currency,Constant Currency,Constant Currency
sfp_Constant Currency 2,Scenario,String,ACTUAL,ACTUAL,ACTUAL
sfp_Constant Currency 2,Year,Integer,2025,2024,2023
sfp_TC1_Variance+FX,sfp_Variance+FX,String, ,Δ GC,Δ% GC
sfp_TC1_Variance+FX,Currency Type,String,Reported,Reported,Reported
sfp_TC1_Variance+FX,Value5,String,Blank Space,Variance,Variance
sfp_TC1_Variance+FX,Component,String,Variance,Variance,Variance
sfp_Comparable YTD,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_Comparable YTD,P&L Component,String,Comparable,Comparable,Comparable
sfp_Comparable YTD,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_Comparable YTD,Year,Integer,2025,2024,2023
sfp_Comparable FY,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_Comparable FY,P&L Component,String,Comparable,Comparable,Comparable
sfp_Comparable FY,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_Comparable FY,Year,Integer,2025,2024,2023
sfp_Comparable YTG,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_Comparable YTG,P&L Component,String,Comparable,Comparable,Comparable
sfp_Comparable YTG,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_Comparable YTG,Year,Integer,2025,2024,2023
d_Customer,CustomerID,String,C001,C002,C003
d_Customer,CustomerName,String,Company1,Company2,Company3
d_Customer,ContactName,String,Contact1,Contact2,Contact3
d_Customer,Email,String,contact1@company1.com,contact2@company2.com,contact3@company3.com
d_Customer,Phone,String,555-0001,555-0002,555-0003
d_Customer,Address,String,"100 Street, Chicago, IL","200 Street, Miami, FL","300 Street, Los Angeles, CA"
d_Customer,CustomerGroup,String,Wholesaler,Online,Wholesaler
d_Customer,CreditLimit,Integer,393786,122026,359785
f_Aging_Customer,CustomerID,String,C068,C060,C047
f_Aging_Customer,CustomerName,String,Company68,Company60,Company47
f_Aging_Customer,InvoiceNo,String,INV1072,INV1074,INV1076
f_Aging_Customer,InvoiceDate,DateTime,01/05/2025 00:00:00,21/03/2025 00:00:00,10/04/2025 00:00:00
f_Aging_Customer,DueDate,DateTime,08/06/2025 00:00:00,20/05/2025 00:00:00,13/05/2025 00:00:00
f_Aging_Customer,InvoiceAmount,Double,23665.08,7212.96,32933.0
f_Aging_Customer,31-60 Days,Double,,,
f_Aging_Customer,61-90 Days,Double,,,
f_Aging_Customer,>90 Days,Double,,,
f_Aging_Customer,TotalOutstanding,Double,23665.08,7212.96,32933.0
f_Aging_Customer,AmountPaid,Double,,,
f_Aging_Customer,Invoice Currency,String,GBP,GBP,GBP
f_Aging_Customer,Current,Double,,,
f_Aging_Customer,1-30 Days,Double,23665.08,7212.96,32933.0
f_Aging_Customer,DaysOverdueColumn,Integer,122,141,148
d_Page Access Overview,Page Name,String,Profit & Loss,Cash Flow,Aging
d_Page Access Overview,Client ID,Integer,1,1,1
d_Page Access Overview,Access,String,Yes,Yes,No
d_Page Access Overview,Client Source System,String,Exact Online,Exact Online,Exact Online
d_Page Access Overview,Source System Access,String,Yes,Yes,Yes
c_AccessPageFilter,Name,String,Filter,,
sfp_TC1_Reported Amount,sfp_Reported Amount,String,ACTUAL 2025 Reported,ACTUAL 2024 Reported,ACTUAL 2023 Reported
sfp_TC1_Reported Amount,P&L Component,String,Reported,Reported,Reported
sfp_TC1_Reported Amount,Scenario,String,ACTUAL,ACTUAL,ACTUAL
sfp_TC1_Reported Amount,Year,Integer,2025,2024,2023
sfp_TC1 Comparable,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_TC1 Comparable,P&L Component,String,Comparable,Comparable,Comparable
sfp_TC1 Comparable,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_TC1 Comparable,Year,Integer,2025,2024,2023
sfp_Variance+FX 2,sfp_Variance+FX,String, ,Δ GC,Δ% GC
sfp_Variance+FX 2,Currency Type,String,Reported,Reported,Reported
sfp_Variance+FX 2,Value5,String,Blank Space,Variance,Variance
sfp_Variance+FX 2,Component,String,Variance,Variance,Variance
sfp_TC2_Variance+FX,sfp_Variance+FX,String, ,Δ GC,Δ% GC
sfp_TC2_Variance+FX,Currency Type,String,Reported,Reported,Reported
sfp_TC2_Variance+FX,Value5,String,Blank Space,Variance,Variance
sfp_TC2_Variance+FX,Component,String,Variance,Variance,Variance
sfp_TC2_Reported Amount,sfp_Reported Amount,String,ACTUAL 2025 Reported,ACTUAL 2024 Reported,ACTUAL 2023 Reported
sfp_TC2_Reported Amount,P&L Component,String,Reported,Reported,Reported
sfp_TC2_Reported Amount,Scenario,String,ACTUAL,ACTUAL,ACTUAL
sfp_TC2_Reported Amount,Year,Integer,2025,2024,2023
sfp_TC2 Comparable,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_TC2 Comparable,P&L Component,String,Comparable,Comparable,Comparable
sfp_TC2 Comparable,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_TC2 Comparable,Year,Integer,2025,2024,2023
sfp_TC3 Comparable,sfp_Comparable Amount,String,ACTUAL 2025,ACTUAL 2024,ACTUAL 2023
sfp_TC3 Comparable,P&L Component,String,Comparable,Comparable,Comparable
sfp_TC3 Comparable,Scenario,String,ACTUAL CY,ACTUAL CY,ACTUAL CY
sfp_TC3 Comparable,Year,Integer,2025,2024,2023
sfp_TC3_Reported Amount,sfp_Reported Amount,String,ACTUAL 2025 Reported,ACTUAL 2024 Reported,ACTUAL 2023 Reported
sfp_TC3_Reported Amount,P&L Component,String,Reported,Reported,Reported
sfp_TC3_Reported Amount,Scenario,String,ACTUAL,ACTUAL,ACTUAL
sfp_TC3_Reported Amount,Year,Integer,2025,2024,2023
sfp_TC3_Variance+FX,sfp_Variance+FX,String, ,Δ GC,Δ% GC
sfp_TC3_Variance+FX,Currency Type,String,Reported,Reported,Reported
sfp_TC3_Variance+FX,Value5,String,Blank Space,Variance,Variance
sfp_TC3_Variance+FX,Component,String,Variance,Variance,Variance
c_Time Intelligence BS,Name,String,Current Month,Prior Month,Prior Year
s_Scenario BS_Comparable,Comparable,String,Prior Month,Prior Year,End of Prior Year
sfp_BS_Reported,Parameter,String,Amount DEC 25,Amount NOV 25,Amount OCT 25
sfp_BS_Reported,Value4,Integer,24312,24311,24310
sfp_BS_Comparable,Parameter,String,Amount NOV 25,Amount DEC 24,Amount DEC 24
sfp_BS_Comparable,Value4,Integer,24312,24312,24312
sfp_BS_Comparable,Value5,String,Prior Month,Prior Year,End of Prior Year
d_Vendor,VendorID,String,V001,V002,V003
d_Vendor,VendorName,String,Vendor 1,Vendor 2,Vendor 3
d_Vendor,ContactName,String,Contact 1,Contact 2,Contact 3
d_Vendor,Email,String,contact1@vendor1.com,contact2@vendor2.com,contact3@vendor3.com
d_Vendor,Phone,String,555-1001,555-1002,555-1003
d_Vendor,Address,String,"100 Vendor Rd, Atlanta, GA","200 Vendor Rd, Houston, TX","300 Vendor Rd, Chicago, IL"
d_Vendor,VendorGroup,String,Raw Materials,Services,Services
f_Aging_Vendor,VendorID,String,V078,V067,V088
f_Aging_Vendor,VendorName,String,Vendor 78,Vendor 67,Vendor 88
f_Aging_Vendor,BillNo,String,BILL0886,BILL0894,BILL0898
f_Aging_Vendor,BillDate,DateTime,31/03/2025 00:00:00,24/04/2025 00:00:00,07/04/2025 00:00:00
f_Aging_Vendor,DueDate,DateTime,26/05/2025 00:00:00,09/06/2025 00:00:00,31/05/2025 00:00:00
f_Aging_Vendor,BillAmount,Double,18184.81,47055.43,22874.68
f_Aging_Vendor,AmountPaid,Double,0.0,0.0,0.0
f_Aging_Vendor,Current,Double,0.0,0.0,0.0
f_Aging_Vendor,1-30 Days,Double,18184.81,47055.43,22874.68
f_Aging_Vendor,31-60 Days,Integer,0,0,0
f_Aging_Vendor,61-90 Days,Integer,0,0,0
f_Aging_Vendor,>90 Days,Integer,0,0,0
f_Aging_Vendor,TotalOutstanding,Double,18184.81,47055.43,22874.68
f_Aging_Vendor,Invoice Currency,String,USD,USD,USD
s_Formulas Cash Flow,Formula Header,String,"VAT, taxes to be recovered",Untaxed reserves,Turnover
s_Formulas Cash Flow,Formula Element,String,"VAT, taxes to be recovered",Untaxed reserves,Turnover
s_Formulas Cash Flow,Level.1,String,"VAT, taxes to be recovered",Untaxed reserves,Turnover
s_Formulas Cash Flow,Level.2,String,,,
s_Formulas Cash Flow,Level.3,String,,,
s_Formulas Cash Flow,Level.4,String,,,
s_Formulas Cash Flow,Level.5,String,,,
s_Formulas Cash Flow,Level.6,String,,,
s_Formulas Cash Flow,Level.7,String,,,
s_Formulas Cash Flow,Level.8,String,,,
s_Formulas Cash Flow,Level.9,String,,,
s_Formulas Cash Flow,Operator,String,+,+,+
r_RLS_Country,User,String,Jacob.test@finvision.be,Jacob.test@finvision.be,Jacob.test@finvision.be
r_RLS_Country,Country ID,String,BC|1014,BC|789,BC|790
r_RLS_User RLS Role,User,String,sam.verfaillie@finvision.be,elisa.vollrath@finvision.be,margot.natus@finvision.be
r_RLS_User RLS Role,Role,String,All entities,Access to all - DEMO,Access to all - DEMO
r_RLS_User RLS Role,Restricted,Boolean,True,False,False
r_RLS_User App Role,User,String,elisa.vollrath@finvision.be,lode.bruyneel@finvision.be,margot.natus@finvision.be
r_RLS_User App Role,Role,String,editor,admin,admin
r_RLS_User App Role,Restricted,Boolean,True,False,False
r_RLS_Profit Center,User,String,Jacob.test@finvision.be,Jacob.test@finvision.be,Jacob.test@finvision.be
r_RLS_Profit Center,PC Group,String,P2_BELUX,P2_DE,P2_FR
r_RLS_Cost Center,User,String,Jacob.test@finvision.be,Jacob.test@finvision.be,
r_RLS_Cost Center,CC DOMAIN,String,WOCC,PRODUCTION_PURCH,
d_Waterfall,Dim_Scenario Key,String,ACT2024,BUD2024,F662024
d_Waterfall,Dim_Comparable Key,String,ACTUAL 4YA,ACTUAL 4YA,ACTUAL 4YA
d_Waterfall,CalculationVersion,String,Comparable,Comparable,Comparable
d_Waterfall,BaseYear,Integer,2024,2024,2024
d_Waterfall,Sort,Integer,4,4,4
d_Waterfall,Version Display Value,String,Actual 2020,Actual 2020,Actual 2020
s_Formulas Combined,Formula Header,String,Issued capital,Uncalled capital,Contribution available excluding capital
s_Formulas Combined,Formula Element,String,Issued capital,Uncalled capital,Contribution available excluding capital
s_Formulas Combined,Level.1,String,Issued capital,Uncalled capital,Contribution available excluding capital
s_Formulas Combined,Level.2,String,,,
s_Formulas Combined,Level.3,String,,,
s_Formulas Combined,Level.4,String,,,
s_Formulas Combined,Level.5,String,,,
s_Formulas Combined,Level.6,String,,,
s_Formulas Combined,Level.7,String,,,
s_Formulas Combined,Level.8,String,,,
s_Formulas Combined,Level.9,String,,,
s_Formulas Combined,Level.10,String,,,
s_Formulas Combined,RowNumberLevel.1,Integer,9,10,11
s_Formulas Combined,RowNumberLevel.2,Integer,,,
s_Formulas Combined,RowNumberLevel.3,Integer,,,
s_Formulas Combined,RowNumberLevel.4,Integer,,,
s_Formulas Combined,RowNumberLevel.5,Integer,,,
s_Formulas Combined,RowNumberLevel.6,Integer,,,
s_Formulas Combined,RowNumberLevel.7,Integer,,,
s_Formulas Combined,RowNumberLevel.8,Integer,,,
s_Formulas Combined,RowNumberLevel.9,Integer,,,
s_Formulas Combined,RowNumberLevel.10,Integer,,,
s_Formulas Combined,Multiplicator,Double,1.0,1.0,1.0
s_Formulas Combined,Operator,String,+,+,+
TestTopBottom,TestTopBottom,String,PC code,Cost Center Code,
TopBottom_Ranking Category,Category,String,Top,Bottom,Others
TopBottom_Ranking Category,Sort,Integer,1,3,2
TopBottom Parameter,TopBottom Parameter,Integer,1,2,3
s_TopOtherBottom Group,Group,String,Top X,Bottom X,Others
DimensionSelector,Dimension,String,CostCenter,ProfitCenter,Country
TestDimensionsTopBottomx,TestDimensionsTopBottomx,String,Cost Center Full,Country Full,PC code
TestDimensionsTopBottomx,Value4,String,CostCenter,Country,ProfitCenter
sfp_Filter_Dimensions (base),sfp_Filter_Dimensions (base),String,Company Code|Name,Cost Center Full,Country Full
dfp_Filter_Dimensions (Customer based),Parameter,String,Project Code,Project Name,Project Manager
dfp_Filter_Dimensions (Customer based),SlicerKey,Integer,1,2,3
dfp_Filter_Dimensions (Customer based),DisplayTable,String,Project,Project,Project
dfp_Filter_Dimensions (Customer based),Group | Dimension,String,Project | Project Code,Project | Project Name,Project | Project Manager
dfp_Filter_Dimensions (base),sfp_Filter_Dimensions (base),String,Company Code|Name,Cost Center Full,Country Full
dfp_Filter_Dimensions 2 (base),sfp_Filter_Dimensions (base),String,Company Code|Name,Cost Center Full,Country Full
dfp_Filter_Dimensions 2 (base),Display Name,String,Company Code|Name,Cost Center Full,Country Full
dfp_Period,dfp_Period,String,Month Year (MMMYY),Quarter Year (QQ YY),Year Nr
dfp_Period,Period,String,Month & Year,Quarter & Year,Year
sfp_Filter_Dimensions (base) 2,Parameter,String,Company Code|Name,Cost Center Full,Country Full
